,Gamma,OI,underlyingClose,Strike,direction
2,0.0,1378,465,545.0,1
0,0.0,8010,463,550.0,1
1,0.0,8010,464,550.0,1
2,0.0,8010,465,550.0,1
0,0.0,1407,463,555.0,1
1,0.0,1407,464,555.0,1
2,0.0,1407,465,555.0,1
0,0.0,3291,463,560.0,1
1,0.0,3291,464,560.0,1
2,0.0,3291,465,560.0,1
0,0.0,714,463,565.0,1
1,0.0,714,464,565.0,1
2,0.0,714,465,565.0,1
0,0.0,1132,463,570.0,1
1,0.0,1132,464,570.0,1
2,0.0,1132,465,570.0,1
0,0.0,745,463,575.0,1
1,0.0,745,464,575.0,1
2,0.0,745,465,575.0,1
0,0.0,1749,463,580.0,1
1,0.0,1749,464,580.0,1
2,0.0,1749,465,580.0,1
0,0.0,2210,463,585.0,1
1,0.0,2210,464,585.0,1
2,0.0,2210,465,585.0,1
0,0.0,172,463,590.0,1
1,0.0,172,464,590.0,1
2,0.0,172,465,590.0,1
0,0.0,2411,463,595.0,1
1,0.0,2411,464,595.0,1
2,0.0,2411,465,595.0,1
0,0.0,6678,463,600.0,1
1,0.0,6678,464,600.0,1
2,0.0,6678,465,600.0,1
0,0.0,798,463,605.0,1
1,0.0,798,464,605.0,1
2,0.0,798,465,605.0,1
0,0.0,2707,463,610.0,1
1,0.0,2707,464,610.0,1
2,0.0,2707,465,610.0,1
0,0.0,3926,463,615.0,1
1,0.0,3926,464,615.0,1
2,0.0,3926,465,615.0,1
0,0.0,241,463,620.0,1
1,0.0,241,464,620.0,1
2,0.0,241,465,620.0,1
0,0.0,976,463,625.0,1
1,0.0,976,464,625.0,1
2,0.0,976,465,625.0,1
0,0.0,25,463,630.0,1
1,0.0,25,464,630.0,1
2,0.0,25,465,630.0,1
0,0.0,78,463,635.0,1
1,0.0,78,464,635.0,1
2,0.0,78,465,635.0,1
0,0.0,20,463,640.0,1
1,0.0,20,464,640.0,1
2,0.0,20,465,640.0,1
0,0.0,137,463,645.0,1
1,0.0,137,464,645.0,1
2,0.0,137,465,645.0,1
0,0.0,66,463,650.0,1
1,0.0,66,464,650.0,1
2,0.0,66,465,650.0,1
0,0.0,1520,463,655.0,1
1,0.0,1520,464,655.0,1
2,0.0,1520,465,655.0,1
0,0.0,1456,463,660.0,1
1,0.0,1456,464,660.0,1
2,0.0,1456,465,660.0,1
0,0.0,54,463,275.0,1
1,0.0,54,464,275.0,1
2,0.0,54,465,275.0,1
0,0.0,4,463,280.0,1
1,0.0,4,464,280.0,1
2,0.0,4,465,280.0,1
0,0.0,0,463,285.0,1
1,0.0,0,464,285.0,1
2,0.0,0,465,285.0,1
0,0.0,53,463,290.0,1
1,0.0,53,464,290.0,1
2,0.0,53,465,290.0,1
0,,2,463,295.0,1
1,,2,464,295.0,1
2,,2,465,295.0,1
0,,292,463,300.0,1
1,,292,464,300.0,1
2,,292,465,300.0,1
0,0.0,5,463,305.0,1
1,0.0,5,464,305.0,1
2,0.0,5,465,305.0,1
0,,177,463,310.0,1
1,,177,464,310.0,1
2,,177,465,310.0,1
0,,6,463,315.0,1
1,,6,464,315.0,1
2,,6,465,315.0,1
0,0.0,12,463,320.0,1
1,0.0,12,464,320.0,1
2,0.0,12,465,320.0,1
0,0.0,14,463,325.0,1
1,0.0,14,464,325.0,1
2,0.0,14,465,325.0,1
0,0.0,45,463,330.0,1
1,0.0,45,464,330.0,1
2,0.0,45,465,330.0,1
0,0.0,255,463,335.0,1
1,0.0,255,464,335.0,1
2,0.0,255,465,335.0,1
0,0.0,160,463,340.0,1
1,0.0,160,464,340.0,1
2,0.0,160,465,340.0,1
0,0.0,31,463,345.0,1
1,0.0,31,464,345.0,1
2,0.0,31,465,345.0,1
0,0.0,810,463,350.0,1
1,0.0,810,464,350.0,1
2,0.0,810,465,350.0,1
0,0.0,294,463,355.0,1
1,0.0,294,464,355.0,1
2,0.0,294,465,355.0,1
0,0.0,635,463,360.0,1
1,0.0,635,464,360.0,1
2,0.0,635,465,360.0,1
0,1.19e-321,26,463,364.0,1
1,1.19e-321,26,464,364.0,1
2,1.19e-321,26,465,364.0,1
0,1.722451298e-314,314,463,365.0,1
1,1.722451298e-314,314,464,365.0,1
2,1.722451298e-314,314,465,365.0,1
0,3.5383828623332947e-280,377,463,370.0,1
1,3.5383828623332947e-280,377,464,370.0,1
2,3.5383828623332947e-280,377,465,370.0,1
0,3.442184167405483e-271,1272,463,375.0,1
1,3.442184167405483e-271,1272,464,375.0,1
2,3.442184167405483e-271,1272,465,375.0,1
0,5.630349189524043e-262,262,463,380.0,1
1,5.630349189524043e-262,262,464,380.0,1
2,5.630349189524043e-262,262,465,380.0,1
0,3.499516638250192e-229,78,463,385.0,1
1,3.499516638250192e-229,78,464,385.0,1
2,3.499516638250192e-229,78,465,385.0,1
0,3.470329012985578e-219,79,463,390.0,1
1,3.470329012985578e-219,79,464,390.0,1
2,3.470329012985578e-219,79,465,390.0,1
0,7.376413723313497e-213,153,463,391.0,1
1,7.376413723313497e-213,153,464,391.0,1
2,7.376413723313497e-213,153,465,391.0,1
0,1.2194909176531323e-206,296,463,392.0,1
1,1.2194909176531323e-206,296,464,392.0,1
2,1.2194909176531323e-206,296,465,392.0,1
0,1.570953330807232e-200,250,463,393.0,1
1,1.570953330807232e-200,250,464,393.0,1
2,1.570953330807232e-200,250,465,393.0,1
0,1.5797373463837344e-194,156,463,394.0,1
1,1.5797373463837344e-194,156,464,394.0,1
2,1.5797373463837344e-194,156,465,394.0,1
0,1.2422862909472478e-188,571,463,395.0,1
1,1.2422862909472478e-188,571,464,395.0,1
2,1.2422862909472478e-188,571,465,395.0,1
0,7.653233101607832e-183,57,463,396.0,1
1,7.653233101607832e-183,57,464,396.0,1
2,7.653233101607832e-183,57,465,396.0,1
0,3.700146051727592e-177,110,463,397.0,1
1,3.700146051727592e-177,110,464,397.0,1
2,3.700146051727592e-177,110,465,397.0,1
0,1.4063738549475326e-171,10,463,398.0,1
1,1.4063738549475326e-171,10,464,398.0,1
2,1.4063738549475326e-171,10,465,398.0,1
0,6.681017582117001e-178,5492,463,400.0,1
1,6.681017582117001e-178,5492,464,400.0,1
2,6.681017582117001e-178,5492,465,400.0,1
0,4.624834676547859e-172,200,463,401.0,1
1,4.624834676547859e-172,200,464,401.0,1
2,4.624834676547859e-172,200,465,401.0,1
0,2.4708756185936247e-166,100,463,402.0,1
1,2.4708756185936247e-166,100,464,402.0,1
2,2.4708756185936247e-166,100,465,402.0,1
0,1.020724853570333e-160,205,463,403.0,1
1,1.020724853570333e-160,205,464,403.0,1
2,1.020724853570333e-160,205,465,403.0,1
0,3.2663635721588062e-155,100,463,404.0,1
1,3.2663635721588062e-155,100,464,404.0,1
2,3.2663635721588062e-155,100,465,404.0,1
0,8.111593780149325e-150,934,463,405.0,1
1,8.111593780149325e-150,934,464,405.0,1
2,8.111593780149325e-150,934,465,405.0,1
0,1.5660820039706942e-144,4,463,406.0,1
1,1.5660820039706942e-144,4,464,406.0,1
2,1.5660820039706942e-144,4,465,406.0,1
0,2.3548503288142427e-139,6,463,407.0,1
1,2.3548503288142427e-139,6,464,407.0,1
2,2.3548503288142427e-139,6,465,407.0,1
0,2.0214265409310356e-149,1,463,408.0,1
1,2.0214265409310356e-149,1,464,408.0,1
2,2.0214265409310356e-149,1,465,408.0,1
0,6.832922647141494e-144,4,463,409.0,1
1,6.832922647141494e-144,4,464,409.0,1
2,6.832922647141494e-144,4,465,409.0,1
0,1.7584892485068027e-138,1634,463,410.0,1
1,1.7584892485068027e-138,1634,464,410.0,1
2,1.7584892485068027e-138,1634,465,410.0,1
0,3.4521511294875303e-133,11,463,411.0,1
1,3.4521511294875303e-133,11,464,411.0,1
2,3.4521511294875303e-133,11,465,411.0,1
0,5.179426133175323e-128,186,463,412.0,1
1,5.179426133175323e-128,186,464,412.0,1
2,5.179426133175323e-128,186,465,412.0,1
0,5.9502184845008085e-123,676,463,413.0,1
1,5.9502184845008085e-123,676,464,413.0,1
2,5.9502184845008085e-123,676,465,413.0,1
0,5.243896658135133e-118,8,463,414.0,1
1,5.243896658135133e-118,8,464,414.0,1
2,5.243896658135133e-118,8,465,414.0,1
0,3.551801824961312e-113,1748,463,415.0,1
1,3.551801824961312e-113,1748,464,415.0,1
2,3.551801824961312e-113,1748,465,415.0,1
0,1.8523078697814185e-108,16,463,416.0,1
1,1.8523078697814185e-108,16,464,416.0,1
2,1.8523078697814185e-108,16,465,416.0,1
0,7.45138492604584e-104,1863,463,417.0,1
1,7.45138492604584e-104,1863,464,417.0,1
2,7.45138492604584e-104,1863,465,417.0,1
0,2.316343171000952e-99,45,463,418.0,1
1,2.316343171000952e-99,45,464,418.0,1
2,2.316343171000952e-99,45,465,418.0,1
0,5.574254653272564e-95,23,463,419.0,1
1,5.574254653272564e-95,23,464,419.0,1
2,5.574254653272564e-95,23,465,419.0,1
0,2.3706219199656822e-114,1140,463,420.0,1
1,2.3706219199656822e-114,1140,464,420.0,1
2,2.3706219199656822e-114,1140,465,420.0,1
0,8.027413368102734e-97,17,463,421.0,1
1,8.027413368102734e-97,17,464,421.0,1
2,8.027413368102734e-97,17,465,421.0,1
0,2.803615378530027e-92,8,463,422.0,1
1,2.803615378530027e-92,8,464,422.0,1
2,2.803615378530027e-92,8,465,422.0,1
0,7.406614735249415e-88,2017,463,423.0,1
1,7.406614735249415e-88,2017,464,423.0,1
2,7.406614735249415e-88,2017,465,423.0,1
0,1.4829030113586927e-83,33,463,424.0,1
1,1.4829030113586927e-83,33,464,424.0,1
2,1.4829030113586927e-83,33,465,424.0,1
0,2.254360943971032e-79,1425,463,425.0,1
1,2.254360943971032e-79,1425,464,425.0,1
2,2.254360943971032e-79,1425,465,425.0,1
0,2.6071791339337253e-75,17,463,426.0,1
1,2.6071791339337253e-75,17,464,426.0,1
2,2.6071791339337253e-75,17,465,426.0,1
0,2.298090064237015e-71,55,463,427.0,1
1,2.298090064237015e-71,55,464,427.0,1
2,2.298090064237015e-71,55,465,427.0,1
0,1.546739298041639e-67,23,463,428.0,1
1,1.546739298041639e-67,23,464,428.0,1
2,1.546739298041639e-67,23,465,428.0,1
0,7.778119024776559e-72,11,463,429.0,1
1,7.778119024776559e-72,11,464,429.0,1
2,7.778119024776559e-72,11,465,429.0,1
0,8.923212657558957e-68,7344,463,430.0,1
1,8.923212657558957e-68,7344,464,430.0,1
2,8.923212657558957e-68,7344,465,430.0,1
0,7.596298824518144e-64,2015,463,431.0,1
1,7.596298824518144e-64,2015,464,431.0,1
2,7.596298824518144e-64,2015,465,431.0,1
0,4.808344849266799e-60,51,463,432.0,1
1,4.808344849266799e-60,51,464,432.0,1
2,4.808344849266799e-60,51,465,432.0,1
0,2.2676352192573495e-56,45,463,433.0,1
1,2.2676352192573495e-56,45,464,433.0,1
2,2.2676352192573495e-56,45,465,433.0,1
0,7.983599611583984e-53,3188,463,434.0,1
1,7.983599611583984e-53,3188,464,434.0,1
2,7.983599611583984e-53,3188,465,434.0,1
0,2.102466063656231e-49,2004,463,435.0,1
1,2.102466063656231e-49,2004,464,435.0,1
2,2.102466063656231e-49,2004,465,435.0,1
0,4.149669450432234e-46,132,463,436.0,1
1,4.149669450432234e-46,132,464,436.0,1
2,4.149669450432234e-46,132,465,436.0,1
0,6.150278332552218e-43,842,463,437.0,1
1,6.150278332552218e-43,842,464,437.0,1
2,6.150278332552218e-43,842,465,437.0,1
0,6.858170625958882e-40,2216,463,438.0,1
1,6.858170625958882e-40,2216,464,438.0,1
2,6.858170625958882e-40,2216,465,438.0,1
0,7.861326575292429e-42,26,463,439.0,1
1,7.861326575292429e-42,26,464,439.0,1
2,7.861326575292429e-42,26,465,439.0,1
0,1.2140272266982445e-38,6305,463,440.0,1
1,1.2140272266982445e-38,6305,464,440.0,1
2,1.2140272266982445e-38,6305,465,440.0,1
0,1.3651278996163445e-35,3077,463,441.0,1
1,1.3651278996163445e-35,3077,464,441.0,1
2,1.3651278996163445e-35,3077,465,441.0,1
0,1.1200827931459355e-32,2011,463,442.0,1
1,1.1200827931459355e-32,2011,464,442.0,1
2,1.1200827931459355e-32,2011,465,442.0,1
0,6.720022819576407e-30,134,463,443.0,1
1,6.720022819576407e-30,134,464,443.0,1
2,6.720022819576407e-30,134,465,443.0,1
0,2.954198620317779e-27,2094,463,444.0,1
1,2.954198620317779e-27,2094,464,444.0,1
2,2.954198620317779e-27,2094,465,444.0,1
0,9.535731691990468e-25,3612,463,445.0,1
1,9.535731691990468e-25,3612,464,445.0,1
2,9.535731691990468e-25,3612,465,445.0,1
0,1.9263801289305025e-25,6370,463,446.0,1
1,1.9263801289305025e-25,6370,464,446.0,1
2,1.9263801289305025e-25,6370,465,446.0,1
0,7.241841629875947e-23,492,463,447.0,1
1,7.241841629875947e-23,492,464,447.0,1
2,7.241841629875947e-23,492,465,447.0,1
0,1.9230535778490662e-20,3079,463,448.0,1
1,1.9230535778490662e-20,3079,464,448.0,1
2,1.9230535778490662e-20,3079,465,448.0,1
0,3.615477641068153e-18,690,463,449.0,1
1,3.615477641068153e-18,690,464,449.0,1
2,3.615477641068153e-18,690,465,449.0,1
0,4.823479410150999e-16,4847,463,450.0,1
1,4.823479410150999e-16,4847,464,450.0,1
2,4.823479410150999e-16,4847,465,450.0,1
0,1.3961266557291575e-08,1498,463,455.0,1
1,1.3961266557291575e-08,1498,464,455.0,1
2,1.3961266557291575e-08,1498,465,455.0,1
0,0.0057960930601253634,12170,463,460.0,1
1,0.0057960930601253634,12170,464,460.0,1
2,0.0057960930601253634,12170,465,460.0,1
0,0.24749411346485148,9745,463,465.0,1
1,0.24749411346485148,9745,464,465.0,1
2,0.24749411346485148,9745,465,465.0,1
0,0.0005040316619056331,6825,463,470.0,1
1,0.0005040316619056331,6825,464,470.0,1
2,0.0005040316619056331,6825,465,470.0,1
0,3.880553205353627e-11,17375,463,475.0,1
1,3.880553205353627e-11,17375,464,475.0,1
2,3.880553205353627e-11,17375,465,475.0,1
0,1.5643411320897348e-26,12445,463,480.0,1
1,1.5643411320897348e-26,12445,464,480.0,1
2,1.5643411320897348e-26,12445,465,480.0,1
0,4.919497824859678e-45,11960,463,485.0,1
1,4.919497824859678e-45,11960,464,485.0,1
2,4.919497824859678e-45,11960,465,485.0,1
0,2.3068746435672816e-82,967,463,490.0,1
1,2.3068746435672816e-82,967,464,490.0,1
2,2.3068746435672816e-82,967,465,490.0,1
0,3.735014905110259e-116,1650,463,495.0,1
1,3.735014905110259e-116,1650,464,495.0,1
2,3.735014905110259e-116,1650,465,495.0,1
0,2.194662164100534e-155,6604,463,500.0,1
1,2.194662164100534e-155,6604,464,500.0,1
2,2.194662164100534e-155,6604,465,500.0,1
0,6.850796293334159e-200,5919,463,505.0,1
1,6.850796293334159e-200,5919,464,505.0,1
2,6.850796293334159e-200,5919,465,505.0,1
0,1.6401739283070686e-249,596,463,510.0,1
1,1.6401739283070686e-249,596,464,510.0,1
2,1.6401739283070686e-249,596,465,510.0,1
0,4.2908705711736945e-304,2254,463,515.0,1
1,4.2908705711736945e-304,2254,464,515.0,1
2,4.2908705711736945e-304,2254,465,515.0,1
0,0.0,5538,463,520.0,1
1,0.0,5538,464,520.0,1
2,0.0,5538,465,520.0,1
0,0.0,1238,463,525.0,1
1,0.0,1238,464,525.0,1
2,0.0,1238,465,525.0,1
0,0.0,725,463,530.0,1
1,0.0,725,464,530.0,1
2,0.0,725,465,530.0,1
0,0.0,1216,463,535.0,1
1,0.0,1216,464,535.0,1
2,0.0,1216,465,535.0,1
0,0.0,661,463,540.0,1
1,0.0,661,464,540.0,1
2,0.0,661,465,540.0,1
0,0.0,150,463,545.0,1
1,0.0,150,464,545.0,1
2,0.0,150,465,545.0,1
0,0.0,16798,463,550.0,1
1,0.0,16798,464,550.0,1
2,0.0,16798,465,550.0,1
0,0.0,49,463,555.0,1
1,0.0,49,464,555.0,1
2,0.0,49,465,555.0,1
0,0.0,50,463,560.0,1
1,0.0,50,464,560.0,1
2,0.0,50,465,560.0,1
0,0.0,3,463,565.0,1
1,0.0,3,464,565.0,1
2,0.0,3,465,565.0,1
0,0.0,553,463,570.0,1
1,0.0,553,464,570.0,1
2,0.0,553,465,570.0,1
0,0.0,544,463,575.0,1
1,0.0,544,464,575.0,1
2,0.0,544,465,575.0,1
0,,1,463,230.0,1
1,,1,464,230.0,1
2,,1,465,230.0,1
0,0.0,0,463,235.0,1
1,0.0,0,464,235.0,1
2,0.0,0,465,235.0,1
0,,1,463,240.0,1
1,,1,464,240.0,1
2,,1,465,240.0,1
0,,0,463,245.0,1
1,,0,464,245.0,1
2,,0,465,245.0,1
0,,0,463,250.0,1
1,,0,464,250.0,1
2,,0,465,250.0,1
0,,0,463,255.0,1
1,,0,464,255.0,1
2,,0,465,255.0,1
0,,0,463,260.0,1
1,,0,464,260.0,1
2,,0,465,260.0,1
0,,0,463,265.0,1
1,,0,464,265.0,1
2,,0,465,265.0,1
0,,0,463,270.0,1
1,,0,464,270.0,1
2,,0,465,270.0,1
0,,0,463,275.0,1
1,,0,464,275.0,1
2,,0,465,275.0,1
0,,0,463,280.0,1
1,,0,464,280.0,1
2,,0,465,280.0,1
0,,1,463,285.0,1
1,,1,464,285.0,1
2,,1,465,285.0,1
0,,0,463,290.0,1
1,,0,464,290.0,1
2,,0,465,290.0,1
0,,0,463,295.0,1
1,,0,464,295.0,1
2,,0,465,295.0,1
0,,1,463,300.0,1
1,,1,464,300.0,1
2,,1,465,300.0,1
0,,1,463,305.0,1
1,,1,464,305.0,1
2,,1,465,305.0,1
0,,2,463,310.0,1
1,,2,464,310.0,1
2,,2,465,310.0,1
0,,3,463,315.0,1
1,,3,464,315.0,1
2,,3,465,315.0,1
0,,1,463,320.0,1
1,,1,464,320.0,1
2,,1,465,320.0,1
0,0.0,100,463,325.0,1
1,0.0,100,464,325.0,1
2,0.0,100,465,325.0,1
0,0.0,54,463,330.0,1
1,0.0,54,464,330.0,1
2,0.0,54,465,330.0,1
0,0.0,131,463,335.0,1
1,0.0,131,464,335.0,1
2,0.0,131,465,335.0,1
0,0.0,3,463,340.0,1
1,0.0,3,464,340.0,1
2,0.0,3,465,340.0,1
0,0.0,25,463,345.0,1
1,0.0,25,464,345.0,1
2,0.0,25,465,345.0,1
0,0.0,1,463,350.0,1
1,0.0,1,464,350.0,1
2,0.0,1,465,350.0,1
0,2.8736558148185347e-299,54,463,355.0,1
1,2.8736558148185347e-299,54,464,355.0,1
2,2.8736558148185347e-299,54,465,355.0,1
0,6.450481499574036e-293,75,463,360.0,1
1,6.450481499574036e-293,75,464,360.0,1
2,6.450481499574036e-293,75,465,360.0,1
0,2.610446516416378e-262,105,463,365.0,1
1,2.610446516416378e-262,105,464,365.0,1
2,2.610446516416378e-262,105,465,365.0,1
0,2.417234755007744e-255,4,463,370.0,1
1,2.417234755007744e-255,4,464,370.0,1
2,2.417234755007744e-255,4,465,370.0,1
0,2.3625155815902815e-226,6,463,375.0,1
1,2.3625155815902815e-226,6,464,375.0,1
2,2.3625155815902815e-226,6,465,375.0,1
0,9.742620482673543e-219,5,463,380.0,1
1,9.742620482673543e-219,5,464,380.0,1
2,9.742620482673543e-219,5,465,380.0,1
0,1.838956959949322e-191,7,463,385.0,1
1,1.838956959949322e-191,7,464,385.0,1
2,1.838956959949322e-191,7,465,385.0,1
0,2.4763241931280515e-166,104,463,390.0,1
1,2.4763241931280515e-166,104,464,390.0,1
2,2.4763241931280515e-166,104,465,390.0,1
0,9.0522326758903e-158,175,463,395.0,1
1,9.0522326758903e-158,175,464,395.0,1
2,9.0522326758903e-158,175,465,395.0,1
0,6.930159384549477e-149,25,463,400.0,1
1,6.930159384549477e-149,25,464,400.0,1
2,6.930159384549477e-149,25,465,400.0,1
0,1.6659212891344848e-125,72,463,405.0,1
1,1.6659212891344848e-125,72,464,405.0,1
2,1.6659212891344848e-125,72,465,405.0,1
0,2.1568794532276092e-104,109,463,410.0,1
1,2.1568794532276092e-104,109,464,410.0,1
2,2.1568794532276092e-104,109,465,410.0,1
0,5.003016263274018e-95,18,463,415.0,1
1,5.003016263274018e-95,18,464,415.0,1
2,5.003016263274018e-95,18,465,415.0,1
0,2.5029812515593098e-85,186,463,420.0,1
1,2.5029812515593098e-85,186,464,420.0,1
2,2.5029812515593098e-85,186,465,420.0,1
0,6.954941355806474e-67,630,463,425.0,1
1,6.954941355806474e-67,630,464,425.0,1
2,6.954941355806474e-67,630,465,425.0,1
0,6.632658751433499e-51,465,463,430.0,1
1,6.632658751433499e-51,465,464,430.0,1
2,6.632658751433499e-51,465,465,430.0,1
0,6.799292798332483e-42,629,463,435.0,1
1,6.799292798332483e-42,629,464,435.0,1
2,6.799292798332483e-42,629,465,435.0,1
0,6.336904416460276e-33,439,463,440.0,1
1,6.336904416460276e-33,439,464,440.0,1
2,6.336904416460276e-33,439,465,440.0,1
0,2.82143802880711e-21,733,463,445.0,1
1,2.82143802880711e-21,733,464,445.0,1
2,2.82143802880711e-21,733,465,445.0,1
0,5.566411984525763e-14,445,463,450.0,1
1,5.566411984525763e-14,445,464,450.0,1
2,5.566411984525763e-14,445,465,450.0,1
0,7.440607652087975e-07,201,463,455.0,1
1,7.440607652087975e-07,201,464,455.0,1
2,7.440607652087975e-07,201,465,455.0,1
0,0.007140165139696625,433,463,460.0,1
1,0.007140165139696625,433,464,460.0,1
2,0.007140165139696625,433,465,460.0,1
0,0.21633825423110936,2369,463,465.0,1
1,0.21633825423110936,2369,464,465.0,1
2,0.21633825423110936,2369,465,465.0,1
0,0.0020749690088557975,570,463,470.0,1
1,0.0020749690088557975,570,464,470.0,1
2,0.0020749690088557975,570,465,470.0,1
0,3.928459918757956e-09,917,463,475.0,1
1,3.928459918757956e-09,917,464,475.0,1
2,3.928459918757956e-09,917,465,475.0,1
0,2.071240337252988e-18,4022,463,480.0,1
1,2.071240337252988e-18,4022,464,480.0,1
2,2.071240337252988e-18,4022,465,480.0,1
0,9.32112224322842e-37,379,463,485.0,1
1,9.32112224322842e-37,379,464,485.0,1
2,9.32112224322842e-37,379,465,485.0,1
0,7.188930733556324e-56,778,463,490.0,1
1,7.188930733556324e-56,778,464,490.0,1
2,7.188930733556324e-56,778,465,490.0,1
0,7.840409056376569e-79,822,463,495.0,1
1,7.840409056376569e-79,822,464,495.0,1
2,7.840409056376569e-79,822,465,495.0,1
0,1.5860117795541296e-105,1155,463,500.0,1
1,1.5860117795541296e-105,1155,464,500.0,1
2,1.5860117795541296e-105,1155,465,500.0,1
0,4.7403673606315175e-164,230,463,505.0,1
1,4.7403673606315175e-164,230,464,505.0,1
2,4.7403673606315175e-164,230,465,505.0,1
0,5.6475263992642004e-205,747,463,510.0,1
1,5.6475263992642004e-205,747,464,510.0,1
2,5.6475263992642004e-205,747,465,510.0,1
0,5.126140683558791e-250,130,463,515.0,1
1,5.126140683558791e-250,130,464,515.0,1
2,5.126140683558791e-250,130,465,515.0,1
0,2.071500760461822e-247,259,463,520.0,1
1,2.071500760461822e-247,259,464,520.0,1
2,2.071500760461822e-247,259,465,520.0,1
0,0.0,529,463,525.0,1
1,0.0,529,464,525.0,1
2,0.0,529,465,525.0,1
0,0.0,408,463,530.0,1
1,0.0,408,464,530.0,1
2,0.0,408,465,530.0,1
0,0.0,57,463,535.0,1
1,0.0,57,464,535.0,1
2,0.0,57,465,535.0,1
0,0.0,11,463,540.0,1
1,0.0,11,464,540.0,1
2,0.0,11,465,540.0,1
0,0.0,180,463,545.0,1
1,0.0,180,464,545.0,1
2,0.0,180,465,545.0,1
0,0.0,2601,463,550.0,1
1,0.0,2601,464,550.0,1
2,0.0,2601,465,550.0,1
0,0.0,25,463,555.0,1
1,0.0,25,464,555.0,1
2,0.0,25,465,555.0,1
0,0.0,22,463,560.0,1
1,0.0,22,464,560.0,1
2,0.0,22,465,560.0,1
0,0.0,540,463,565.0,1
1,0.0,540,464,565.0,1
2,0.0,540,465,565.0,1
0,0.0,0,463,570.0,1
1,0.0,0,464,570.0,1
2,0.0,0,465,570.0,1
0,0.0,1250,463,575.0,1
1,0.0,1250,464,575.0,1
2,0.0,1250,465,575.0,1
0,0.0,6,463,580.0,1
1,0.0,6,464,580.0,1
2,0.0,6,465,580.0,1
0,0.0,6,463,585.0,1
1,0.0,6,464,585.0,1
2,0.0,6,465,585.0,1
0,0.0,277,463,590.0,1
1,0.0,277,464,590.0,1
2,0.0,277,465,590.0,1
0,0.0,94,463,595.0,1
1,0.0,94,464,595.0,1
2,0.0,94,465,595.0,1
0,0.0,5638,463,600.0,1
1,0.0,5638,464,600.0,1
2,0.0,5638,465,600.0,1
0,0.0,0,463,300.0,1
1,0.0,0,464,300.0,1
2,0.0,0,465,300.0,1
0,0.0,0,463,305.0,1
1,0.0,0,464,305.0,1
2,0.0,0,465,305.0,1
0,0.0,0,463,310.0,1
1,0.0,0,464,310.0,1
2,0.0,0,465,310.0,1
0,0.0,0,463,315.0,1
1,0.0,0,464,315.0,1
2,0.0,0,465,315.0,1
0,0.0,0,463,320.0,1
1,0.0,0,464,320.0,1
2,0.0,0,465,320.0,1
0,0.0,3,463,325.0,1
1,0.0,3,464,325.0,1
2,0.0,3,465,325.0,1
0,0.0,396,463,330.0,1
1,0.0,396,464,330.0,1
2,0.0,396,465,330.0,1
0,0.0,7,463,335.0,1
1,0.0,7,464,335.0,1
2,0.0,7,465,335.0,1
0,0.0,105,463,340.0,1
1,0.0,105,464,340.0,1
2,0.0,105,465,340.0,1
0,4.41950565447e-313,2,463,345.0,1
1,4.41950565447e-313,2,464,345.0,1
2,4.41950565447e-313,2,465,345.0,1
0,9.177654520478508e-284,2,463,350.0,1
1,9.177654520478508e-284,2,464,350.0,1
2,9.177654520478508e-284,2,465,350.0,1
0,6.46305413047703e-278,59,463,355.0,1
1,6.46305413047703e-278,59,464,355.0,1
2,6.46305413047703e-278,59,465,355.0,1
0,5.2219643294172546e-250,3,463,360.0,1
1,5.2219643294172546e-250,3,464,360.0,1
2,5.2219643294172546e-250,3,465,360.0,1
0,1.1489130743719584e-243,1,463,365.0,1
1,1.1489130743719584e-243,1,464,365.0,1
2,1.1489130743719584e-243,1,465,365.0,1
0,3.2792934330801556e-217,6,463,370.0,1
1,3.2792934330801556e-217,6,464,370.0,1
2,3.2792934330801556e-217,6,465,370.0,1
0,2.427958738498025e-210,1,463,375.0,1
1,2.427958738498025e-210,1,464,375.0,1
2,2.427958738498025e-210,1,465,375.0,1
0,2.0887643974749153e-185,4,463,380.0,1
1,2.0887643974749153e-185,4,464,380.0,1
2,2.0887643974749153e-185,4,465,380.0,1
0,5.332585406008772e-178,104,463,385.0,1
1,5.332585406008772e-178,104,464,385.0,1
2,5.332585406008772e-178,104,465,385.0,1
0,1.0953296025324606e-154,6,463,390.0,1
1,1.0953296025324606e-154,6,464,390.0,1
2,1.0953296025324606e-154,6,465,390.0,1
0,9.176244922599569e-147,6,463,395.0,1
1,9.176244922599569e-147,6,464,395.0,1
2,9.176244922599569e-147,6,465,395.0,1
0,3.2551033391597494e-125,31,463,400.0,1
1,3.2551033391597494e-125,31,464,400.0,1
2,3.2551033391597494e-125,31,465,400.0,1
0,7.625470580009216e-117,228,463,405.0,1
1,7.625470580009216e-117,228,464,405.0,1
